name,country_code,latitude,longitude,population
Stavropol’,RU,45.0428,41.9734,433931
Staryy Oskol,RU,51.3025,37.84613,226977
Sosnovyy Bor,RU,59.8996,29.08574,68563
Solntsevo,RU,55.63711,37.38115,120000
Solnechnogorsk,RU,56.17527,36.97082,58891
Solikamsk,RU,59.66686,56.74267,100812
Sokol’niki,RU,55.80202,37.67159,57000
Sokol,RU,55.8,37.51667,57000
Sochi,RU,43.59699,39.72477,327608
Smolensk,RU,54.77944,32.04371,330025
Slavyansk-na-Kubani,RU,45.25145,38.12129,65196
Sibay,RU,52.71793,58.66667,61590
Shuya,RU,56.84864,41.3869,60705
Mikhaylovsk,RU,45.13097,42.02703,59198
Shchukino,RU,55.8,37.45,102000
Shchyolkovo,RU,55.92497,37.97218,113000
Shchëkino,RU,54.00734,37.50647,60700
Shakhty,RU,47.71916,40.21603,221312
Severomorsk,RU,69.06936,33.40807,53921
Severodvinsk,RU,64.55825,39.82971,194292
Severnyy,RU,55.93583,37.54889,200000
Serpukhov,RU,54.9198,37.41618,128158
Sergiyev Posad,RU,56.31204,38.13869,109252
Semënovskoye,RU,55.68333,37.55,50000
Sarov,RU,54.94802,43.31521,88000
Saratov,RU,51.54056,46.00861,844858
Sarapul,RU,56.47633,53.79782,98830
Saransk,RU,54.1838,45.1749,318841
Sal’sk,RU,46.47494,41.54159,61000
Salavat,RU,53.3828,55.91094,159893
Rzhev,RU,56.26289,34.3289,62246
Rybinsk,RU,58.04562,38.83811,216724
Rybatskoye,RU,59.8393,30.49873,55076
Ryazan’,RU,54.6269,39.6916,538962
Rossosh’,RU,51.1209,38.5116,64323
Rossosh’,RU,50.19645,39.56631,62000
Roslavl’,RU,53.95387,32.86409,56971
Revda,RU,56.80239,59.93774,61785
Reutov,RU,55.76273,37.86303,78370
Ramenskoye,RU,55.56341,38.24152,96000
Ramenki,RU,55.7,37.5,130000
Pyatigorsk,RU,44.05,43.05036,142865
Pushkino,RU,55.99456,37.82897,102816
Pushkin,RU,59.71417,30.39642,92889
Pskov,RU,57.81404,28.34493,210501
Prokhladnyy,RU,43.75741,44.0297,60800
Kotlovka,RU,55.65928,37.60404,64000
Pokrovskoye-Streshnëvo,RU,55.80797,37.45814,55000
Podolsk,RU,55.42419,37.55472,179400
Ryazanskiy,RU,55.73333,37.76667,101000
Petrozavodsk,RU,61.78491,34.34691,279190
Petrodvorets,RU,59.89565,29.80145,61973
Peterhof,RU,59.88333,29.9,73199
Pervouralsk,RU,56.90528,59.94361,133600
Perm,RU,58.01046,56.25017,982419
Novo-Peredelkino,RU,55.64528,37.33583,115536
Penza,RU,53.20066,45.00464,523553
Pavlovskiy Posad,RU,55.78187,38.65025,60051
Ozerki,RU,60.03947,30.31128,95000
Otradnyy,RU,53.37596,51.3452,50127
Ostankinskiy,RU,55.82957,37.61604,60000
Orsk,RU,51.23206,58.48802,246836
Orenburg,RU,51.7727,55.0988,564773
Orël,RU,52.95932,36.07805,303696
Orekhovo-Zuyevo,RU,55.81242,38.99155,120000
Orekhovo-Borisovo Severnoye,RU,55.61667,37.68333,128000
Sunzha,RU,43.32059,45.04903,71841
Oktyabrsky,RU,54.48147,53.47103,108200
Odintsovo,RU,55.66977,37.27716,137041
Ochakovo-Matveyevskoye,RU,55.68432,37.44654,114000
Obninsk,RU,55.10993,36.61238,107392
Novyye Kuz’minki,RU,55.7,37.75,143000
Novyye Cherëmushki,RU,55.7,37.58333,101000
Novotroitsk,RU,51.20099,58.31318,106186
Novoshakhtinsk,RU,47.76037,39.93335,99478
Novorossiysk,RU,44.73188,37.76176,241856
Novomoskovsk,RU,54.01098,38.29084,130982
Novokuz’minki,RU,55.71667,37.78333,50000
Novokuybyshevsk,RU,53.09709,49.94001,111800
Novokhovrino,RU,55.86667,37.5,50000
Novogireyevo,RU,55.75378,37.81885,95000
Novocherkassk,RU,47.4222,40.09373,166974
Novocheboksarsk,RU,56.11095,47.47755,128468
Velikiy Novgorod,RU,58.52131,31.27104,222868
Noginsk,RU,55.86486,38.44853,115979
Nizhny Tagil,RU,57.91944,59.965,381116
Nizhnekamsk,RU,55.63657,51.82447,234297
Nikol’skoye,RU,55.68333,37.48333,50000
Nevinnomyssk,RU,44.6333,41.9444,134345
Neftekamsk,RU,56.08879,54.26383,126805
Nazran,RU,43.22597,44.77323,164131
Naro-Fominsk,RU,55.38752,36.73307,72632
Nalchik,RU,43.49806,43.61889,239300
Naberezhnyye Chelny,RU,55.72545,52.41122,509870
Mytishchi,RU,55.91099,37.72964,160542
Murom,RU,55.56853,42.02388,126931
Murmansk,RU,68.97398,33.09747,295374
Mineralnye Vody,RU,44.21028,43.13528,76280
Mikhaylovka,RU,50.06187,43.23335,58898
Michurinsk,RU,52.90761,40.4823,93499
Meleuz,RU,52.96467,55.93277,65362
Maykop,RU,44.60778,40.10583,141970
Mar’ino,RU,55.65,37.71667,243000
Yaroslavskiy,RU,55.88333,37.71667,91000
Makhachkala,RU,42.97638,47.50236,596356
Magnitogorsk,RU,53.39808,59.0066,413351
Lyublino,RU,55.67738,37.76005,172000
Lyubertsy,RU,55.67719,37.89322,154650
Lytkarino,RU,55.57653,37.91245,50619
Lys’va,RU,58.10737,57.81063,68660
Lobnya,RU,56.02714,37.46793,61772
Liski,RU,50.98241,39.50412,55939
Lipetsk,RU,52.60311,39.57076,509735
Likhobory,RU,55.85,37.56667,50000
Lianozovo,RU,55.89783,37.5868,86000
Komendantsky aerodrom,RU,60.00448,30.27523,84052
Leninogorsk,RU,54.60256,52.46087,66263
Tsaritsyno,RU,55.6254,37.65032,123000
Lefortovo,RU,55.76667,37.7,91000
Labinsk,RU,44.63604,40.7357,61945
Kuznetsk,RU,53.11675,46.60037,90480
Kuz’minki,RU,55.7,37.8,143000
Kursk,RU,51.73758,36.18712,448733
Kupchino,RU,59.859,30.388,54198
Kungur,RU,57.41435,56.97157,66389
Kumertau,RU,52.76493,55.78785,65321
Kstovo,RU,56.1475,44.19865,67242
Krymsk,RU,44.92625,37.99025,57555
Kropotkin,RU,45.43722,40.5704,79599
Biryulëvo Zapadnoye,RU,55.58766,37.64282,89000
Krasnokamsk,RU,58.0787,55.75622,52689
Krasnogorsk,RU,55.81904,37.32984,92932
Krasnodar,RU,45.04484,38.97603,899541
Presnenskiy,RU,55.75,37.55,122000
Kozhukhovo,RU,55.7,37.66667,50000
Kozeyevo,RU,55.86667,37.61667,50000
Kovrov,RU,56.35752,41.31893,154224
Kotlas,RU,61.25663,46.6537,59180
Kostroma,RU,57.76647,40.92686,277280
Kolpino,RU,59.75069,30.58856,138979
Kolomna,RU,55.07108,38.78399,147690
Klintsy,RU,52.76033,32.23905,66336
Klin,RU,56.33169,36.7292,80778
Klimovsk,RU,55.36352,37.52984,55206
Kizlyar,RU,43.84686,46.70977,50564
Kislovodsk,RU,43.91333,42.72083,132771
Kirovo-Chepetsk,RU,58.55091,50.031,90252
Kirov,RU,58.59665,49.66007,507155
Kirishi,RU,59.47417,32.04007,56190
Kingisepp,RU,59.37627,28.61409,50566
Kineshma,RU,57.43665,42.12766,92983
Kimry,RU,56.87456,37.35957,52070
Khoroshëvo-Mnevniki,RU,55.78363,37.47137,159000
Khimki,RU,55.9001,37.42848,239967
Khasavyurt,RU,43.24872,46.58571,126829
Kaspiysk,RU,42.88165,47.63919,81752
Kamyshin,RU,50.0885,45.41277,128626
Kamensk-Shakhtinsky,RU,48.31779,40.25948,75814
Kaluga,RU,54.5293,36.27542,340851
Korolev,RU,55.91417,37.82556,139798
Kaliningrad,RU,54.70649,20.51095,475056
Izmaylovo,RU,55.78677,37.80165,104000
Izhevsk,RU,56.84976,53.20448,648213
Ivanteyevka,RU,55.97111,37.92083,51085
Ivanovskoye,RU,55.76667,37.83333,128000
Ivanovo,RU,56.99719,40.97139,406113
Ishimbay,RU,53.44769,56.03873,70421
Gus’-Khrustal’nyy,RU,55.61171,40.65023,62746
Gukovo,RU,48.06212,39.9355,66079
Gubkin,RU,51.28375,37.5351,87000
Grozny,RU,43.31195,45.68895,297137
Grazhdanka,RU,60.017,30.417,71128
Gol’yanovo,RU,55.82299,37.81306,158000
Glazov,RU,58.14,52.65619,100676
Georgiyevsk,RU,44.1494,43.47019,72649
Gelendzhik,RU,44.58014,38.06646,50715
Gatchina,RU,59.57639,30.12833,89761
Fryazino,RU,55.96131,38.04643,52255
Fryazevo,RU,55.73321,38.46458,53212
Fili,RU,55.74819,37.47969,80000
Ezhva,RU,61.81281,50.72834,56000
Engels,RU,51.48389,46.10528,196011
Elista,RU,46.30778,44.25583,106971
Elektrostal’,RU,55.78647,38.45713,144387
Dzerzhinsk,RU,56.24422,43.45543,233126
Dubna,RU,56.74049,37.18648,60604
Dorogomilovo,RU,55.75,37.56667,68000
Donetsk,RU,48.33751,39.95416,50850
Domodedovo,RU,55.44223,37.75372,53887
Dolgoprudnyy,RU,55.94958,37.50183,68259
Dmitrov,RU,56.34485,37.52041,61607
Dimitrovgrad,RU,54.21386,49.61838,132226
Derbent,RU,42.06622,48.28759,105965
Dachnoye,RU,59.84167,30.25583,72822
Chusovoy,RU,58.28915,57.81261,50205
Chistopol’,RU,55.36311,50.64244,62200
Cherkessk,RU,44.22333,42.05778,122395
Cherepovets,RU,59.13333,37.9,315738
Cherëmushki,RU,55.66473,37.56135,106587
Chekhov,RU,55.14552,37.46193,75643
Cheboksary,RU,56.13222,47.25194,492331
Chaykovskiy,RU,56.76323,54.11256,86712
Chapayevsk,RU,52.9771,49.7086,70147
Buzuluk,RU,52.77825,52.25854,87714
Buynaksk,RU,42.81802,47.12684,62689
Buguruslan,RU,53.6554,52.442,53511
Bugulma,RU,54.5378,52.7985,91900
Budyonnovsk,RU,44.78389,44.16583,67962
Bryansk,RU,53.25209,34.37167,427236
Brateyevo,RU,55.63755,37.76438,102000
Borovichi,RU,58.39418,33.91864,56571
Borisoglebsk,RU,51.36892,42.09804,68597
Bor,RU,56.35944,44.07304,60647
Bogorodskoye,RU,55.81353,37.71617,103000
Biryulëvo,RU,55.58635,37.67781,144000
Bibirevo,RU,55.88333,37.6,159000
Berezniki,RU,59.4091,56.8204,167748
Beloretsk,RU,53.96206,58.39996,70468
Belorechensk,RU,44.77002,39.87246,54526
Belgorod,RU,50.61074,36.58015,345289
Belebey,RU,54.10774,54.11741,62582
Bataysk,RU,47.13746,39.75713,109962
Balashov,RU,51.55103,43.17069,98107
Balashikha,RU,55.79479,37.94794,150103
Balakovo,RU,52.02639,47.79671,199572
Novaya Balakhna,RU,56.48989,43.60114,63083
Babushkin,RU,55.86931,37.72966,86000
Azov,RU,47.1069,39.41486,82133
Astrakhan,RU,46.34968,48.04076,533925
Arzamas,RU,55.39563,43.8381,109479
Armavir,RU,44.99849,41.11472,199548
Arkhangel’sk,RU,64.54717,40.55291,349742
Apatity,RU,67.58267,33.41339,61186
Anapa,RU,44.89497,37.31623,53600
Al’met’yevsk,RU,54.90442,52.3154,140437
Aleksin,RU,54.50484,37.06697,66885
Alekseyevka,RU,55.63,37.8,78000
Aleksandrov,RU,56.39733,38.71404,64088
Levoberezhnyy,RU,55.85,37.48333,52000
Adler,RU,43.42896,39.92391,70200
Pavlovo,RU,55.9686,43.0912,63338
Zarechnyy,RU,53.13333,46.58333,62139
Zarinsk,RU,53.70821,84.94307,52209
Yurga,RU,55.72306,84.88611,84220
Vorkuta,RU,67.50867,64.0667,80039
Verkhnyaya Pyshma,RU,56.97047,60.58219,59061
Zelenogorsk,RU,56.10921,94.58698,71354
Tyumen,RU,57.15222,65.52722,768358
Troitsk,RU,54.09224,61.56756,82338
Tomsk,RU,56.50032,84.98204,574002
Tobolsk,RU,58.19807,68.25457,113800
Talnakh,RU,69.4865,88.3972,59051
Surgut,RU,61.25757,73.41775,300367
Shadrinsk,RU,56.08616,63.63816,79479
Serov,RU,59.59737,60.58608,98438
Rubtsovsk,RU,51.51473,81.20613,161065
Prokop’yevsk,RU,53.91518,86.71891,219000
Polevskoy,RU,56.44222,60.18778,65770
Nyagan,RU,62.14056,65.39361,52137
Noyabrsk,RU,63.19309,75.43728,110000
Novyy Urengoy,RU,66.08333,76.63333,94212
Novokuznetsk,RU,53.75752,87.13599,539616
Novoaltaysk,RU,53.41426,83.94108,61050
Norilsk,RU,69.3535,88.2027,140800
Nizhnevartovsk,RU,60.9344,76.5531,244937
Nefteyugansk,RU,61.09979,72.60349,112632
Nazarovo,RU,56.01138,90.41656,55252
Minusinsk,RU,53.70117,91.70797,72781
Miass,RU,55.04552,60.10756,167500
Mezhdurechensk,RU,53.68993,88.06221,101026
Lesosibirsk,RU,58.23544,92.48351,65945
Leninsk-Kuznetsky,RU,54.6567,86.1737,109023
Kyzyl,RU,51.70909,94.43337,116983
Kurgan,RU,55.45,65.33333,309285
Krasnoturinsk,RU,59.7666,60.2086,62600
Kopeysk,RU,55.11686,61.61807,70780
Kiselëvsk,RU,53.99,86.6621,104000
Khanty-Mansiysk,RU,61.00417,69.00194,101466
Kemerovo,RU,55.33333,86.08333,558973
Kansk,RU,56.20218,95.71848,101502
Kamensk-Ural’skiy,RU,56.40626,61.93347,182500
Iskitim,RU,54.64261,83.30353,61827
Ishim,RU,56.11254,69.48722,67762
Gorno-Altaysk,RU,51.96056,85.91892,63214
Chernogorsk,RU,53.82878,91.30953,71582
Biysk,RU,52.53423,85.19661,215430
Berëzovskiy,RU,55.66951,86.27485,55000
Berdsk,RU,54.75352,83.09624,90250
Belovo,RU,54.42119,86.29907,75764
Barnaul,RU,53.3598,83.7456,632372
Asbest,RU,57.00816,61.46344,74583
Anzhero-Sudzhensk,RU,56.07568,86.02434,82526
Akademgorodok,RU,54.8523,83.106,50000
Achinsk,RU,56.26792,90.50145,117634
Abakan,RU,53.71541,91.42638,184168
Snezhinsk,RU,56.07834,60.74785,50086
Ozersk,RU,55.75556,60.70278,81023
Zheleznogorsk,RU,56.25109,93.53142,93834
Novoural’sk,RU,57.25483,60.09052,93849
Seversk,RU,56.60056,84.88639,109844
Yakutsk,RU,62.03389,129.73306,235600
Vladivostok,RU,43.10562,131.87353,604901
Ust’-Ilimsk,RU,58.00056,102.66194,100271
Ussuriysk,RU,43.80467,131.95734,157068
Usol’ye-Sibirskoye,RU,52.75194,103.64528,85900
Ulan-Ude,RU,51.82721,107.60627,360278
Tulun,RU,54.56759,100.57659,51330
Svobodnyy,RU,51.37634,128.13636,61017
Neryungri,RU,56.65836,124.72499,66320
Nakhodka,RU,42.8436,132.91831,146920
Krasnokamensk,RU,50.09784,118.03867,54316
Komsomolsk-on-Amur,RU,50.55034,137.00995,275908
Khabarovsk,RU,48.48032,135.08822,618150
Irkutsk,RU,52.29795,104.29585,623869
Chita,RU,52.03171,113.50087,349005
Cheremkhovo,RU,53.14745,103.08192,57395
Blagoveshchensk,RU,50.27961,127.5405,225091
Birobidzhan,RU,48.79284,132.92386,73623
Belogorsk,RU,50.91239,128.51238,67911
Artëm,RU,43.35757,132.19137,102300
Arsen’yev,RU,44.15695,133.27331,58700
Angarsk,RU,52.55968,103.91413,243158
Bratsk,RU,56.1325,101.61417,256600
Khabarovsk Vtoroy,RU,48.43787,135.12994,578303
Yuzhno-Sakhalinsk,RU,46.95407,142.73603,198973
Petropavlovsk-Kamchatsky,RU,53.06393,158.62751,181216
Magadan,RU,59.5638,150.80347,92782
Chertanovo Yuzhnoye,RU,55.59072,37.59519,142000
Orekhovo-Borisovo,RU,55.61252,37.72639,144000
Metrogorodok,RU,55.80961,37.78739,50000
Kogalym,RU,62.26537,74.47906,57800
Lesnoy,RU,57.6198,63.0784,55100
Krasnaya Glinka,RU,53.7383,52.9392,85566
Kurortnyy,RU,60.16562,29.908,70589
Chernaya Rechka,RU,59.98594,30.30338,56429
Untolovo,RU,60.0122,30.20897,50000
Petrogradka,RU,59.96567,30.31154,130455
Vasyl'evsky Ostrov,RU,59.94091,30.25377,203058
Parnas,RU,60.06964,30.3487,66693
Kalininskiy,RU,59.99675,30.3899,504641
Krasnogvargeisky,RU,59.97305,30.47607,337091
Admiralteisky,RU,59.923,30.3,157897
Akademicheskoe,RU,60.01375,30.39471,103304
Finlyandskiy,RU,59.96824,30.36415,72292
Centralniy,RU,59.93111,30.36072,214625
Svetlanovskiy,RU,60.00276,30.33051,85508
Vostochnoe Degunino,RU,55.8801,37.55758,95000
Obruchevo,RU,55.6591,37.52291,85616
Kisilevsk,RU,53.99623,86.64847,83431
Musanze,RW,-1.49984,29.63497,86685
Nyagatare,RW,-1.2952,30.3226,100000
Muhanga,RW,-2.02269,29.70691,82797
Gitarama,RW,-2.07444,29.75667,87613
Cyangugu,RW,-2.4846,28.9075,63883
Gisenyi,RW,-1.70278,29.25639,172357
Butare,RW,-2.59667,29.73944,89600
Yanbu,SA,24.08954,38.0618,200161
Tārūt,SA,26.5733,50.04028,85371
Tabuk,SA,28.3998,36.57151,667000
Unaizah,SA,26.1,44.0,183319
Sulţānah,SA,24.49258,39.58572,946697
Sayhāt,SA,26.48345,50.04849,66702
Sakakah,SA,29.96974,40.20641,128332
Şabyā,SA,17.1495,42.62537,54108
Qal‘at Bīshah,SA,20.00054,42.6052,81828
Najrān,SA,17.49326,44.12766,505652
Khamis Mushait,SA,18.3,42.73333,387553
Jizan,SA,16.88917,42.55111,105198
Ha'il,SA,27.52188,41.69073,605930
Hafar Al-Batin,SA,28.43279,45.97077,271642
Buraydah,SA,26.32599,43.97497,745353
Az Zulfī,SA,26.29945,44.81542,125000
Dhahran,SA,26.28864,50.11396,99540
Ta’if,SA,21.27028,40.41583,688693
Thuqbah,SA,26.26022,50.20486,248888
Ar Rass,SA,25.86944,43.4973,81728
Arar,SA,30.97531,41.03808,148540
Qurayyat,SA,31.33176,37.34282,102903
Al Qaţīf,SA,26.56542,50.0089,98259
Al Mubarraz,SA,25.40768,49.59028,290802
Al Līth,SA,20.14804,40.27224,72000
Khobar,SA,26.27944,50.20833,165799
Al Kharj,SA,24.15541,47.33457,425300
Al Khafjī,SA,28.43905,48.49132,54857
Al Jubayl,SA,27.0174,49.62251,237274
Al Hufūf,SA,25.36467,49.58764,293179
Al Bahah,SA,20.01288,41.46767,88419
Ad Dir‘īyah,SA,24.75187,46.53874,61609
Ad Dawādimī,SA,24.50772,44.39237,54474
Abha,SA,18.21639,42.50528,210886
Ash Shafā,SA,21.07268,40.31842,72190
Sabt Alalayah,SA,19.5773,41.96357,100000
Bariq,SA,18.92966,41.92953,75351
Honiara,SB,-9.43333,159.95,56298
Dongola,SD,19.18163,30.47689,56167
Wad Medani,SD,14.40118,33.51989,332714
Umm Ruwaba,SD,12.9061,31.2158,56833
Singa,SD,13.1483,33.93117,250000
Shendi,SD,16.6915,33.4341,63746
Sinnar,SD,13.56907,33.56718,130122
Rabak,SD,13.18087,32.73999,135281
Nyala,SD,12.04888,24.88069,565734
Mellit,SD,14.13333,25.55,50165
Kosti,SD,13.1629,32.66347,345068
Kassala,SD,15.45099,36.39998,401477
Kas,SD,12.50974,24.28519,55255
Kadugli,SD,11.01111,29.71833,87666
New Halfa,SD,15.33021,35.59854,63589
Dilling,SD,12.05,29.65,59089
Port Sudan,SD,19.61745,37.21644,489725
Burām,SD,10.85826,25.15921,65473
Atbara,SD,17.70217,33.98638,112021
Er Roseires,SD,11.8659,34.3869,58712
An Nuhūd,SD,12.7,28.43333,108008
El Obeid,SD,13.18421,30.21669,393311
Al Qadarif,SD,14.03493,35.38344,363945
Al Manāqil,SD,14.2459,32.9891,128297
El Geneina Fort,SD,13.47481,22.45744,134264
Geneina,SD,13.45262,22.44725,162981
El Fasher,SD,13.62793,25.34936,252609
Ad Douiem,SD,14.0012,32.3116,87068
El Daein,SD,11.46186,26.12583,264734
Ed Damer,SD,17.59898,33.97205,103941
Ad-Damazin,SD,11.7891,34.3592,186051
Gereida,SD,11.27543,25.14026,120000
'Ārdamatā,SD,13.47546,22.48531,55637
Umeå,SE,63.82842,20.25972,130224
Luleå,SE,65.58415,22.15465,77832
Växjö,SE,56.87767,14.80906,71282
Västerås,SE,59.61617,16.55276,127799
Vasastaden,SE,59.35,18.03333,58458
Uppsala,SE,59.85882,17.63889,177074
Täby,SE,59.4439,18.06872,58123
Sundsvall,SE,62.39129,17.3063,57606
Solna,SE,59.36004,18.00086,66909
Sollentuna,SE,59.42804,17.95093,139606
Södertälje,SE,59.19554,17.62525,70777
Södermalm,SE,59.31278,18.07577,127323
Örebro,SE,59.27412,15.2066,155989
Norrköping,SE,58.59419,16.1826,93765
Mölndal,SE,57.6554,12.01378,59430
Malmö,SE,55.60587,13.00073,362133
Lund,SE,55.70584,13.19321,87244
Linköping,SE,58.41086,15.62157,166673
Kungsholmen,SE,59.33183,18.04118,69363
Karlstad,SE,59.3793,13.50357,61492
Karlskrona,SE,56.16156,15.58661,66675
Jönköping,SE,57.78145,14.15618,112766
Huddinge,SE,59.23705,17.98192,90182
Helsingborg,SE,56.04673,12.69437,104250
Haninge,SE,59.16775,18.14478,74968
Halmstad,SE,56.67446,12.85676,70480
Göteborg,SE,57.70716,11.96679,608462
Gävle,SE,60.67452,17.14174,74884
Eskilstuna,SE,59.36661,16.5077,67359
Bromma,SE,59.34,17.94,61000
Borås,SE,57.72101,12.9401,71700
Ulu Bedok,SG,1.33333,103.93333,276990
Toa Payoh New Town,SG,1.33611,103.85,120650
Tampines Estate,SG,1.35806,103.94028,265340
Serangoon,SG,1.36278,103.8975,116900
Sembawang Estate,SG,1.45083,103.82861,110090
Punggol,SG,1.41444,103.90694,199400
Matilda Estate,SG,1.39944,103.90278,52200
Kampong Pasir Ris,SG,1.37833,103.93194,145150
Kembangan,SG,1.32228,103.91135,130252
Kallang,SG,1.33333,103.86667,101290
Geylang,SG,1.31953,103.88689,110201
Bukit Timah,SG,1.328,103.791,77860
Bukit Merah Estate,SG,1.28417,103.82306,151250
Bishan New Town,SG,1.3504,103.84875,87320
Bukit Batok New Town,SG,1.35903,103.76368,158030
Hougang New Town,SG,1.35667,103.89083,227560
Jurong East,SG,1.32888,103.73995,78600
Jurong Town,SG,1.33417,103.72278,262730
Jurong West,SG,1.35028,103.72278,257470
Serangoon New Town,SG,1.35083,103.87083,116900
Tampines New Town,SG,1.34917,103.94972,259900
Yishun New Town,SG,1.43333,103.83111,221610
Woodlands,SG,1.43801,103.78877,255180
Ang Mo Kio New Town,SG,1.38028,103.83972,159340
Bukit Panjang New Town,SG,1.37972,103.76472,138050
Bedok New Town,SG,1.32639,103.94167,276990
Clementi Housing Estate,SG,1.31583,103.76472,92420
Pasir Ris New Town,SG,1.37222,103.94778,54420
Queenstown Estate,SG,1.29417,103.8025,95930
Choa Chu Kang New Town,SG,1.3825,103.74972,190890
Sengkang New Town,SG,1.39167,103.89444,244600
Maribor,SI,46.55472,15.64667,97019
Ljubljana,SI,46.05108,14.50513,272220
Prešov,SK,48.99839,21.23393,82927
Poprad,SK,49.06144,20.29798,57431
Košice,SK,48.71395,21.25808,225044
Žilina,SK,49.22315,18.73941,81219
Trnava,SK,48.37741,17.58723,62806
Trenčín,SK,48.89452,18.04436,58278
Prievidza,SK,48.77446,18.6275,52987
Petržalka,SK,48.12331,17.12866,112380
Nitra,SK,48.30763,18.08453,86329
Martin,SK,49.06651,18.92399,54618
Bratislava,SK,48.14816,17.10674,423737
Banská Bystrica,SK,48.73946,19.15349,74590
Waterloo,SL,8.3389,-13.07091,55000
Makeni,SL,8.88605,-12.04417,87679
Koidu,SL,8.64387,-10.9714,124662
Kenema,SL,7.87687,-11.19025,143137
Freetown,SL,8.48714,-13.2356,802639
Bo,SL,7.96472,-11.73833,174354
Ziguinchor,SN,12.56801,-16.27326,214874
Tivaouane,SN,14.95186,-16.8152,102658
Tiébo,SN,14.63333,-16.23333,100289
Thiès Nones,SN,14.78333,-16.96667,252320
Thiès,SN,14.78944,-16.92602,317763
Tambacounda,SN,13.77073,-13.66734,149071
Saint-Louis,SN,16.01793,-16.48962,254171
Rufisque,SN,14.71542,-17.27334,295459
Richard-Toll,SN,16.4625,-15.70083,73147
Pikine,SN,14.76457,-17.39071,874062
Méri Mbaké,SN,14.75,-15.91667,77255
Mbour,SN,14.42196,-16.96375,284189
Mbaké,SN,14.79032,-15.90803,101451
Louga,SN,15.61867,-16.22436,113365
Kolda,SN,12.8939,-14.94125,103574
Kaolack,SN,14.15197,-16.07259,298904
Kaffrine,SN,14.10594,-15.5508,57307
Dougnane,SN,14.95856,-16.86999,69556
Diourbel,SN,14.64792,-16.24363,157554
Bargny Guèdj,SN,14.68698,-17.22808,51188
Bargny,SN,14.69707,-17.23015,69242
Bargny Ngoude,SN,14.69407,-17.2353,51188
Guédiawaye,SN,14.77446,-17.40212,329659
Rufisque est,SN,14.7162,-17.27283,221066
Ruqi,SO,9.97293,43.4276,148702
Qoryooley,SO,1.78784,44.52999,51720
Marka,SO,1.71594,44.77166,230100
Kismayo,SO,-0.35817,42.54536,234852
Hargeysa,SO,9.56,44.065,477876
Gebiley,SO,9.70028,43.62444,77320
Garoowe,SO,8.40207,48.48284,57300
Gaalkacyo,SO,6.76972,47.43083,61200
Cabudwaaq,SO,6.24585,46.2247,120000
Burao,SO,9.52213,45.53363,99270
Bosaso,SO,11.28421,49.18158,74287
Borama,SO,9.93611,43.18278,597842
Berbera,SO,10.43959,45.01432,242344
Beledweyne,SO,4.73583,45.20361,55410
Baidoa,SO,3.11383,43.6498,129839
Afgooye,SO,2.1381,45.1212,65461
Balanbale,SO,5.76897,45.76297,68000
Laascaanood,SO,8.47738,47.35971,60100
Beled Hawo,SO,3.9284,41.87997,73000
Paramaribo,SR,5.86638,-55.16682,223757
Yei,SS,4.09444,30.67639,260720
Winejok,SS,9.01222,27.57081,300000
Wau,SS,7.70111,27.98972,127384
Malakal,SS,9.53342,31.66049,160765
Kuacjok,SS,8.30278,27.98,78000
Juba,SS,4.85165,31.58247,450000
São Tomé,ST,0.33756,6.7299,53300
Usulután,SV,13.34467,-88.43994,51910
Soyapango,SV,13.71024,-89.13989,329708
Sonsonate,SV,13.71726,-89.72304,59468
Santa Ana,SV,13.98827,-89.55685,176661
San Salvador,SV,13.68935,-89.18718,525990
San Miguel,SV,13.48261,-88.18211,247126
San Marcos,SV,13.66108,-89.18252,54615
Santa Tecla,SV,13.67741,-89.28335,124694
Mejicanos,SV,13.72397,-89.188,160317
Delgado,SV,13.72171,-89.16874,71594
Apopa,SV,13.80722,-89.17917,112158
Ţarţūs,SY,34.88902,35.88659,458327
Tadmur,SY,34.5624,38.28402,51015
As Salamīyah,SY,35.01127,37.05324,94887
Kabbasin,SY,36.43274,37.56857,51230
Manbij,SY,36.52815,37.95495,99497
Jablah,SY,35.36211,35.92759,65915
Idlib,SY,35.93062,36.63393,128840
Homs,SY,34.72405,36.72559,775404
Ḩamāh,SY,35.13179,36.75783,460602
Dūmā,SY,33.57175,36.4027,111864
Deir ez-Zor,SY,35.33588,40.14084,271800
Dārayyā,SY,33.45835,36.23256,71596
Dar‘ā,SY,32.61889,36.10213,97969
I‘zāz,SY,36.58662,37.04628,66138
‘Ayn al ‘Arab,SY,36.89095,38.35347,50000
At Tall,SY,33.61033,36.3107,55561
Ath Thawrah,SY,35.83758,38.54828,87880
As-Suwayda,SY,32.70896,36.56951,59052
As Safīrah,SY,36.07696,37.37251,63708
Ar Rastan,SY,34.92667,36.73241,53152
Ar Raqqah,SY,35.95283,39.00788,531952
